시도,광역상권,하위상권,평당_임대료,연도,기간,층
서울,강남,도산대로,79669,2023,3분기,5층
서울,강남,방배역/내방역,67107,2023,3분기,5층
서울,강남,서래마을,55867,2023,3분기,5층
서울,강남,신사역,60826,2023,3분기,5층
서울,강남,압구정,76363,2023,3분기,5층
서울,강남,양재말죽거리,55867,2023,3분기,5층
서울,강남,양재역,58842,2023,3분기,5층
서울,강남,청담,69752,2023,3분기,5층
서울,강남,테헤란로,72396,2023,3분기,5층
서울,강남,학동/강남구청역,71735,2023,3분기,5층
서울,영등포신촌,,50909,2023,3분기,5층
서울,영등포신촌,공덕역,56198,2023,3분기,5층
서울,영등포신촌,당산역,39008,2023,3분기,5층
서울,영등포신촌,동교/연남,46280,2023,3분기,5층
서울,영등포신촌,망원역,57190,2023,3분기,5층
서울,영등포신촌,신촌/이대,49256,2023,3분기,5층
서울,영등포신촌,영등포역,40661,2023,3분기,5층
서울,영등포신촌,홍대/합정,64793,2023,3분기,5층
서울,기타,,47603,2023,3분기,5층
서울,,가락시장,50247,2023,3분기,5층
서울,,건대입구,38016,2023,3분기,5층
서울,,경희대,35371,2023,3분기,5층
서울,,구로디지털단지역,71074,2023,3분기,5층
서울,,구의역,46942,2023,3분기,5층
서울,,군자,47272,2023,3분기,5층
서울,,노량진,49256,2023,3분기,5층
서울,,독산/시흥,37685,2023,3분기,5층
서울,,뚝섬,61818,2023,3분기,5층
서울,,목동,45619,2023,3분기,5층
서울,,미아사거리,39669,2023,3분기,5층
서울,,불광역,51570,2023,3분기,5층
서울,,사당,57520,2023,3분기,5층
서울,,상계역,39999,2023,3분기,5층
서울,,상봉역,51239,2023,3분기,5층
서울,,서울대입구역,89586,2023,3분기,5층
서울,,성신여대,43966,2023,3분기,5층
서울,,수유,44297,2023,3분기,5층
서울,,숙명여대,32727,2023,3분기,5층
서울,,신림역,47272,2023,3분기,5층
서울,,연신내,38016,2023,3분기,5층
서울,,오류동역,30082,2023,3분기,5층
서울,,왕십리,40330,2023,3분기,5층
서울,,용산역,32066,2023,3분기,5층
서울,,이태원,81652,2023,3분기,5층
서울,,잠실/송파,48925,2023,3분기,5층
서울,,잠실새내역,52892,2023,3분기,5층
서울,,장안동,30082,2023,3분기,5층
서울,,천호,39338,2023,3분기,5층
서울,,청량리,38016,2023,3분기,5층
서울,,혜화동,54214,2023,3분기,5층
서울,,화곡,33388,2023,3분기,5층
서울,,,57190,2023,3분기,6-10층
서울,도심,,73388,2023,3분기,6-10층
서울,도심,광화문,77685,2023,3분기,6-10층
서울,도심,남대문,55867,2023,3분기,6-10층
서울,도심,동대문,65454,2023,3분기,6-10층
서울,도심,명동,101157,2023,3분기,6-10층
서울,도심,시청,47603,2023,3분기,6-10층
서울,도심,을지로,60324,2023,3분기,6-10층
서울,도심,종로,60826,2023,3분기,6-10층
서울,도심,충무로,60324,2023,3분기,6-10층
서울,강남,,68099,2023,3분기,6-10층
서울,강남,강남대로,73057,2023,3분기,6-10층
서울,강남,교대역,83636,2023,3분기,6-10층
서울,강남,남부터미널,68099,2023,3분기,6-10층
서울,강남,논현역,51900,2023,3분기,6-10층
서울,강남,도산대로,76363,2023,3분기,6-10층
서울,강남,방배역/내방역,103140,2023,3분기,6-10층
서울,강남,서래마을,51900,2023,3분기,6-10층
서울,강남,신사역,56859,2023,3분기,6-10층
서울,강남,압구정,71735,2023,3분기,6-10층
서울,강남,양재말죽거리,68099,2023,3분기,6-10층
서울,강남,양재역,47933,2023,3분기,6-10층
서울,강남,청담,89917,2023,3분기,6-10층
서울,강남,테헤란로,61487,2023,3분기,6-10층
서울,강남,학동/강남구청역,60324,2023,3분기,6-10층
서울,영등포신촌,,52892,2023,3분기,6-10층
서울,영등포신촌,공덕역,53223,2023,3분기,6-10층
서울,영등포신촌,당산역,43305,2023,3분기,6-10층
서울,영등포신촌,동교/연남,60324,2023,3분기,6-10층
서울,영등포신촌,망원역,45289,2023,3분기,6-10층
서울,영등포신촌,신촌/이대,52561,2023,3분기,6-10층
서울,영등포신촌,영등포역,53553,2023,3분기,6-10층
서울,영등포신촌,홍대/합정,69090,2023,3분기,6-10층
서울,기타,,48595,2023,3분기,6-10층
서울,,가락시장,72396,2023,3분기,6-10층
서울,,건대입구,21157,2023,3분기,6-10층
서울,,경희대,60324,2023,3분기,6-10층
서울,,구로디지털단지역,60324,2023,3분기,6-10층
서울,,구의역,60324,2023,3분기,6-10층
서울,,군자,70082,2023,3분기,6-10층
서울,,노량진,62148,2023,3분기,6-10층
서울,,독산/시흥,60324,2023,3분기,6-10층
서울,,뚝섬,64793,2023,3분기,6-10층
서울,,목동,40991,2023,3분기,6-10층
서울,,미아사거리,64462,2023,3분기,6-10층
서울,,불광역,49586,2023,3분기,6-10층
서울,,사당,43966,2023,3분기,6-10층
서울,,상계역,60324,2023,3분기,6-10층
서울,,상봉역,92892,2023,3분기,6-10층
서울,,서울대입구역,69752,2023,3분기,6-10층
서울,,성신여대,35702,2023,3분기,6-10층
서울,,수유,41652,2023,3분기,6-10층
서울,,숙명여대,60324,2023,3분기,6-10층
서울,,신림역,49586,2023,3분기,6-10층
서울,,연신내,60324,2023,3분기,6-10층
서울,,오류동역,60324,2023,3분기,6-10층
서울,,왕십리,60324,2023,3분기,6-10층
서울,,용산역,39999,2023,3분기,6-10층
서울,,이태원,99504,2023,3분기,6-10층
서울,,잠실/송파,57190,2023,3분기,6-10층
서울,,잠실새내역,78016,2023,3분기,6-10층
서울,,장안동,60324,2023,3분기,6-10층
서울,,천호,39999,2023,3분기,6-10층
서울,,청량리,36033,2023,3분기,6-10층
서울,,혜화동,47272,2023,3분기,6-10층
서울,,화곡,29752,2023,3분기,6-10층
서울,,,50909,2023,4분기,지하1층
서울,도심,,57851,2023,4분기,지하1층
서울,도심,광화문,92892,2023,4분기,지하1층
서울,도심,남대문,64793,2023,4분기,지하1층
서울,도심,동대문,45619,2023,4분기,지하1층
서울,도심,명동,95537,2023,4분기,지하1층
서울,도심,시청,67438,2023,4분기,지하1층
서울,도심,을지로,31404,2023,4분기,지하1층
서울,도심,종로,54876,2023,4분기,지하1층
서울,도심,충무로,28760,2023,4분기,지하1층
서울,강남,,62809,2023,4분기,지하1층
서울,강남,강남대로,113719,2023,4분기,지하1층
서울,강남,교대역,43305,2023,4분기,지하1층
서울,강남,남부터미널,36363,2023,4분기,지하1층
서울,강남,논현역,53553,2023,4분기,지하1층
서울,강남,도산대로,69090,2023,4분기,지하1층
서울,강남,방배역/내방역,44958,2023,4분기,지하1층
서울,강남,서래마을,60495,2023,4분기,지하1층
서울,강남,신사역,78347,2023,4분기,지하1층
서울,강남,압구정,53553,2023,4분기,지하1층
서울,강남,양재말죽거리,33719,2023,4분기,지하1층
서울,강남,양재역,37024,2023,4분기,지하1층
서울,강남,청담,58512,2023,4분기,지하1층
서울,강남,테헤란로,85289,2023,4분기,지하1층
서울,강남,학동/강남구청역,61818,2023,4분기,지하1층
서울,영등포신촌,,54876,2023,4분기,지하1층
서울,영등포신촌,공덕역,43966,2023,4분기,지하1층
서울,영등포신촌,당산역,24462,2023,4분기,지하1층
서울,영등포신촌,동교/연남,81652,2023,4분기,지하1층
서울,영등포신촌,망원역,41652,2023,4분기,지하1층
서울,영등포신촌,신촌/이대,45619,2023,4분기,지하1층
서울,영등포신촌,영등포역,38347,2023,4분기,지하1층
서울,영등포신촌,홍대/합정,89586,2023,4분기,지하1층
서울,기타,,43305,2023,4분기,지하1층
서울,,가락시장,40330,2023,4분기,지하1층
서울,,건대입구,58181,2023,4분기,지하1층
서울,,경희대,40661,2023,4분기,지하1층
서울,,구로디지털단지역,39669,2023,4분기,지하1층
서울,,구의역,30743,2023,4분기,지하1층
서울,,군자,36363,2023,4분기,지하1층
서울,,노량진,44958,2023,4분기,지하1층
서울,,독산/시흥,38677,2023,4분기,지하1층
서울,,뚝섬,39008,2023,4분기,지하1층
서울,,목동,34710,2023,4분기,지하1층
서울,,미아사거리,33719,2023,4분기,지하1층
서울,,불광역,48925,2023,4분기,지하1층
서울,,사당,52561,2023,4분기,지하1층
서울,,상계역,27768,2023,4분기,지하1층
서울,,상봉역,40661,2023,4분기,지하1층
서울,,서울대입구역,66776,2023,4분기,지하1층
서울,,성신여대,52561,2023,4분기,지하1층
서울,,수유,44297,2023,4분기,지하1층
서울,,숙명여대,36033,2023,4분기,지하1층
서울,,신림역,54876,2023,4분기,지하1층
서울,,연신내,52231,2023,4분기,지하1층
서울,,오류동역,38677,2023,4분기,지하1층
서울,,왕십리,47933,2023,4분기,지하1층
서울,,용산역,39008,2023,4분기,지하1층
서울,,이태원,57520,2023,4분기,지하1층
서울,,잠실/송파,39669,2023,4분기,지하1층
서울,,잠실새내역,36363,2023,4분기,지하1층
서울,,장안동,38677,2023,4분기,지하1층
서울,,천호,36694,2023,4분기,지하1층
서울,,청량리,25454,2023,4분기,지하1층
서울,,혜화동,56859,2023,4분기,지하1층
서울,,화곡,35371,2023,4분기,지하1층
서울,,,173553,2023,4분기,1층
서울,도심,,276363,2023,4분기,1층
서울,도심,광화문,266776,2023,4분기,1층
서울,도심,남대문,228099,2023,4분기,1층
서울,도심,동대문,150743,2023,4분기,1층
서울,도심,명동,641322,2023,4분기,1층
서울,도심,시청,215867,2023,4분기,1층
서울,도심,을지로,170909,2023,4분기,1층
서울,도심,종로,255867,2023,4분기,1층
서울,도심,충무로,171570,2023,4분기,1층
서울,강남,,193388,2023,4분기,1층
서울,강남,강남대로,353388,2023,4분기,1층
서울,강남,교대역,115702,2023,4분기,1층
서울,강남,남부터미널,103801,2023,4분기,1층
서울,강남,논현역,175867,2023,4분기,1층
서울,강남,도산대로,150413,2023,4분기,1층
서울,강남,방배역/내방역,134214,2023,4분기,1층
서울,강남,서래마을,149752,2023,4분기,1층
서울,강남,신사역,286611,2023,4분기,1층
서울,강남,압구정,173223,2023,4분기,1층
서울,강남,양재말죽거리,128595,2023,4분기,1층
서울,강남,양재역,136528,2023,4분기,1층
서울,강남,청담,197355,2023,4분기,1층
서울,강남,테헤란로,156694,2023,4분기,1층
서울,강남,학동/강남구청역,166611,2023,4분기,1층
서울,영등포신촌,,155371,2023,4분기,1층
서울,영등포신촌,공덕역,130247,2023,4분기,1층
서울,영등포신촌,당산역,98181,2023,4분기,1층
서울,영등포신촌,동교/연남,142148,2023,4분기,1층
서울,영등포신촌,망원역,107438,2023,4분기,1층
서울,영등포신촌,신촌/이대,208925,2023,4분기,1층
서울,영등포신촌,영등포역,130578,2023,4분기,1층
서울,영등포신촌,홍대/합정,219504,2023,4분기,1층
서울,기타,,154710,2023,4분기,1층
서울,,가락시장,127272,2023,4분기,1층
서울,,건대입구,227768,2023,4분기,1층
서울,,경희대,164297,2023,4분기,1층
서울,,구로디지털단지역,152727,2023,4분기,1층
서울,,구의역,128264,2023,4분기,1층
서울,,군자,119669,2023,4분기,1층
서울,,노량진,156363,2023,4분기,1층
서울,,독산/시흥,109752,2023,4분기,1층
서울,,뚝섬,154380,2023,4분기,1층
서울,,목동,111735,2023,4분기,1층
서울,,미아사거리,128264,2023,4분기,1층
서울,,불광역,147107,2023,4분기,1층
서울,,사당,199008,2023,4분기,1층
서울,,상계역,97851,2023,4분기,1층
서울,,상봉역,125619,2023,4분기,1층
서울,,서울대입구역,266776,2023,4분기,1층
서울,,성신여대,159338,2023,4분기,1층
서울,,수유,167933,2023,4분기,1층
서울,,숙명여대,127603,2023,4분기,1층
서울,,신림역,214545,2023,4분기,1층
서울,,연신내,157685,2023,4분기,1층
서울,,오류동역,149421,2023,4분기,1층
서울,,왕십리,140165,2023,4분기,1층
서울,,용산역,89586,2023,4분기,1층
서울,,이태원,185454,2023,4분기,1층
서울,,잠실/송파,148099,2023,4분기,1층
서울,,잠실새내역,120991,2023,4분기,1층
서울,,장안동,120991,2023,4분기,1층
서울,,천호,156033,2023,4분기,1층
서울,,청량리,150082,2023,4분기,1층
서울,,혜화동,207933,2023,4분기,1층
서울,,화곡,116363,2023,4분기,1층
서울,,,79008,2023,4분기,2층
서울,도심,,113719,2023,4분기,2층
서울,도심,광화문,135867,2023,4분기,2층
서울,도심,남대문,81322,2023,4분기,2층
서울,도심,동대문,61818,2023,4분기,2층
서울,도심,명동,262479,2023,4분기,2층
서울,도심,시청,108760,2023,4분기,2층
서울,도심,을지로,59834,2023,4분기,2층
서울,도심,종로,103140,2023,4분기,2층
서울,도심,충무로,71404,2023,4분기,2층
서울,강남,,94214,2023,4분기,2층
서울,강남,강남대로,152727,2023,4분기,2층
서울,강남,교대역,68429,2023,4분기,2층
서울,강남,남부터미널,64132,2023,4분기,2층
서울,강남,논현역,82975,2023,4분기,2층
서울,강남,도산대로,90578,2023,4분기,2층
서울,강남,방배역/내방역,73057,2023,4분기,2층
서울,강남,서래마을,72396,2023,4분기,2층
서울,강남,신사역,111074,2023,4분기,2층
서울,강남,압구정,97851,2023,4분기,2층
서울,강남,양재말죽거리,67107,2023,4분기,2층
서울,강남,양재역,64462,2023,4분기,2층
서울,강남,청담,94214,2023,4분기,2층
서울,강남,테헤란로,111074,2023,4분기,2층
서울,강남,학동/강남구청역,90909,2023,4분기,2층
서울,영등포신촌,,75371,2023,4분기,2층
서울,영등포신촌,공덕역,69752,2023,4분기,2층
서울,영등포신촌,당산역,55537,2023,4분기,2층
서울,영등포신촌,동교/연남,87933,2023,4분기,2층
서울,영등포신촌,망원역,58512,2023,4분기,2층
서울,영등포신촌,신촌/이대,81322,2023,4분기,2층
서울,영등포신촌,영등포역,57851,2023,4분기,2층
서울,영등포신촌,홍대/합정,104793,2023,4분기,2층
서울,기타,,67438,2023,4분기,2층
서울,,가락시장,53884,2023,4분기,2층
서울,,건대입구,89256,2023,4분기,2층
서울,,경희대,60165,2023,4분기,2층
서울,,구로디지털단지역,63140,2023,4분기,2층
서울,,구의역,50247,2023,4분기,2층
서울,,군자,61487,2023,4분기,2층
서울,,노량진,74710,2023,4분기,2층
서울,,독산/시흥,46611,2023,4분기,2층
서울,,뚝섬,71404,2023,4분기,2층
서울,,목동,51570,2023,4분기,2층
서울,,미아사거리,56859,2023,4분기,2층
서울,,불광역,63801,2023,4분기,2층
서울,,사당,90909,2023,4분기,2층
서울,,상계역,47603,2023,4분기,2층
서울,,상봉역,62809,2023,4분기,2층
서울,,서울대입구역,105123,2023,4분기,2층
서울,,성신여대,74049,2023,4분기,2층
서울,,수유,56528,2023,4분기,2층
서울,,숙명여대,64793,2023,4분기,2층
서울,,신림역,85950,2023,4분기,2층
서울,,연신내,70743,2023,4분기,2층
서울,,오류동역,62148,2023,4분기,2층
서울,,왕십리,55206,2023,4분기,2층
서울,,용산역,49256,2023,4분기,2층
서울,,이태원,112396,2023,4분기,2층
서울,,잠실/송파,58181,2023,4분기,2층
서울,,잠실새내역,60826,2023,4분기,2층
서울,,장안동,55206,2023,4분기,2층
서울,,천호,67768,2023,4분기,2층
서울,,청량리,62148,2023,4분기,2층
서울,,혜화동,86280,2023,4분기,2층
서울,,화곡,53884,2023,4분기,2층
서울,,,62809,2023,4분기,3층
서울,도심,,84958,2023,4분기,3층
서울,도심,광화문,99504,2023,4분기,3층
서울,도심,남대문,65785,2023,4분기,3층
서울,도심,동대문,49586,2023,4분기,3층
서울,도심,명동,196694,2023,4분기,3층
서울,도심,시청,69090,2023,4분기,3층
서울,도심,을지로,50578,2023,4분기,3층
서울,도심,종로,70743,2023,4분기,3층
서울,도심,충무로,60826,2023,4분기,3층
서울,강남,,77685,2023,4분기,3층
서울,강남,강남대로,114710,2023,4분기,3층
서울,강남,교대역,62479,2023,4분기,3층
서울,강남,남부터미널,57520,2023,4분기,3층
서울,강남,논현역,68099,2023,4분기,3층
서울,강남,도산대로,77355,2023,4분기,3층
서울,강남,방배역/내방역,65785,2023,4분기,3층
서울,강남,서래마을,64462,2023,4분기,3층
서울,강남,신사역,82644,2023,4분기,3층
서울,강남,압구정,86942,2023,4분기,3층
서울,강남,양재말죽거리,60826,2023,4분기,3층
서울,강남,양재역,62479,2023,4분기,3층
서울,강남,청담,76694,2023,4분기,3층
서울,강남,테헤란로,84628,2023,4분기,3층
서울,강남,학동/강남구청역,73057,2023,4분기,3층
서울,영등포신촌,,56528,2023,4분기,3층
서울,영등포신촌,공덕역,48595,2023,4분기,3층
서울,영등포신촌,당산역,38016,2023,4분기,3층
서울,영등포신촌,동교/연남,68429,2023,4분기,3층
서울,영등포신촌,망원역,54876,2023,4분기,3층
서울,영등포신촌,신촌/이대,57851,2023,4분기,3층
서울,영등포신촌,영등포역,42975,2023,4분기,3층
서울,영등포신촌,홍대/합정,79669,2023,4분기,3층
서울,기타,,53223,2023,4분기,3층
서울,,가락시장,44958,2023,4분기,3층
서울,,건대입구,60826,2023,4분기,3층
서울,,경희대,45950,2023,4분기,3층
서울,,구로디지털단지역,42975,2023,4분기,3층
서울,,구의역,41652,2023,4분기,3층
서울,,군자,47933,2023,4분기,3층
서울,,노량진,55537,2023,4분기,3층
서울,,독산/시흥,35041,2023,4분기,3층
서울,,뚝섬,59173,2023,4분기,3층
서울,,목동,46280,2023,4분기,3층
서울,,미아사거리,45619,2023,4분기,3층
서울,,불광역,48264,2023,4분기,3층
서울,,사당,75702,2023,4분기,3층
서울,,상계역,40330,2023,4분기,3층
서울,,상봉역,53553,2023,4분기,3층
서울,,서울대입구역,84297,2023,4분기,3층
서울,,성신여대,56859,2023,4분기,3층
서울,,수유,50578,2023,4분기,3층
서울,,숙명여대,47933,2023,4분기,3층
서울,,신림역,60826,2023,4분기,3층
서울,,연신내,47933,2023,4분기,3층
서울,,오류동역,42975,2023,4분기,3층
서울,,왕십리,46942,2023,4분기,3층
서울,,용산역,43305,2023,4분기,3층
서울,,이태원,98512,2023,4분기,3층
서울,,잠실/송파,48925,2023,4분기,3층
서울,,잠실새내역,50909,2023,4분기,3층
서울,,장안동,39338,2023,4분기,3층
서울,,천호,50247,2023,4분기,3층
서울,,청량리,46280,2023,4분기,3층
서울,,혜화동,69090,2023,4분기,3층
서울,,화곡,48925,2023,4분기,3층
서울,,,58512,2023,4분기,4층
서울,도심,,80661,2023,4분기,4층
서울,도심,광화문,80330,2023,4분기,4층
서울,도심,남대문,60165,2023,4분기,4층
서울,도심,동대문,47603,2023,4분기,4층
서울,도심,명동,179834,2023,4분기,4층
서울,도심,시청,63140,2023,4분기,4층
서울,도심,을지로,45619,2023,4분기,4층
서울,도심,종로,60826,2023,4분기,4층
서울,도심,충무로,52561,2023,4분기,4층
서울,강남,,71404,2023,4분기,4층
서울,강남,강남대로,97520,2023,4분기,4층
서울,강남,교대역,59173,2023,4분기,4층
서울,강남,남부터미널,51900,2023,4분기,4층
서울,강남,논현역,60826,2023,4분기,4층
서울,강남,도산대로,72396,2023,4분기,4층
서울,강남,방배역/내방역,64132,2023,4분기,4층
서울,강남,서래마을,57190,2023,4분기,4층
서울,강남,신사역,72396,2023,4분기,4층
서울,강남,압구정,90909,2023,4분기,4층
서울,강남,양재말죽거리,56528,2023,4분기,4층
서울,강남,양재역,60165,2023,4분기,4층
서울,강남,청담,72727,2023,4분기,4층
서울,강남,테헤란로,73719,2023,4분기,4층
서울,강남,학동/강남구청역,74710,2023,4분기,4층
서울,영등포신촌,,51900,2023,4분기,4층
서울,영등포신촌,공덕역,51570,2023,4분기,4층
서울,영등포신촌,당산역,30082,2023,4분기,4층
서울,영등포신촌,동교/연남,61487,2023,4분기,4층
서울,영등포신촌,망원역,59834,2023,4분기,4층
서울,영등포신촌,신촌/이대,52561,2023,4분기,4층
서울,영등포신촌,영등포역,37355,2023,4분기,4층
서울,영등포신촌,홍대/합정,72066,2023,4분기,4층
서울,기타,,48595,2023,4분기,4층
서울,,가락시장,40661,2023,4분기,4층
서울,,건대입구,53884,2023,4분기,4층
서울,,경희대,41983,2023,4분기,4층
서울,,구로디지털단지역,38347,2023,4분기,4층
서울,,구의역,41983,2023,4분기,4층
서울,,군자,46942,2023,4분기,4층
서울,,노량진,54545,2023,4분기,4층
서울,,독산/시흥,30743,2023,4분기,4층
서울,,뚝섬,62148,2023,4분기,4층
서울,,목동,43636,2023,4분기,4층
서울,,미아사거리,38677,2023,4분기,4층
서울,,불광역,45950,2023,4분기,4층
서울,,사당,63471,2023,4분기,4층
서울,,상계역,36033,2023,4분기,4층
서울,,상봉역,40661,2023,4분기,4층
서울,,서울대입구역,85619,2023,4분기,4층
서울,,성신여대,44628,2023,4분기,4층
서울,,수유,40661,2023,4분기,4층
서울,,숙명여대,42975,2023,4분기,4층
서울,,신림역,44297,2023,4분기,4층
서울,,연신내,39669,2023,4분기,4층
서울,,오류동역,38677,2023,4분기,4층
서울,,왕십리,43305,2023,4분기,4층
서울,,용산역,42975,2023,4분기,4층
서울,,이태원,110082,2023,4분기,4층
서울,,잠실/송파,51570,2023,4분기,4층
서울,,잠실새내역,51570,2023,4분기,4층
서울,,장안동,38016,2023,4분기,4층
서울,,천호,44628,2023,4분기,4층
서울,,청량리,38677,2023,4분기,4층
서울,,혜화동,62479,2023,4분기,4층
서울,,화곡,40661,2023,4분기,4층
서울,,,58842,2023,4분기,5층
서울,도심,,76033,2023,4분기,5층
서울,도심,광화문,77355,2023,4분기,5층
서울,도심,남대문,50578,2023,4분기,5층
서울,도심,동대문,56528,2023,4분기,5층
서울,도심,명동,140495,2023,4분기,5층
서울,도심,시청,60165,2023,4분기,5층
서울,도심,을지로,45619,2023,4분기,5층
서울,도심,종로,57520,2023,4분기,5층
서울,도심,충무로,41322,2023,4분기,5층
서울,강남,,69421,2023,4분기,5층
서울,강남,강남대로,96198,2023,4분기,5층
서울,강남,교대역,60495,2023,4분기,5층
서울,강남,남부터미널,54545,2023,4분기,5층
서울,강남,논현역,56859,2023,4분기,5층
서울,강남,도산대로,79338,2023,4분기,5층
서울,강남,방배역/내방역,67107,2023,4분기,5층
서울,강남,서래마을,55867,2023,4분기,5층
서울,강남,신사역,62479,2023,4분기,5층
서울,강남,압구정,76363,2023,4분기,5층
서울,강남,양재말죽거리,55867,2023,4분기,5층
서울,강남,양재역,58842,2023,4분기,5층
서울,강남,청담,76033,2023,4분기,5층
서울,강남,테헤란로,73388,2023,4분기,5층
서울,강남,학동/강남구청역,72396,2023,4분기,5층
서울,영등포신촌,,50909,2023,4분기,5층
서울,영등포신촌,공덕역,56198,2023,4분기,5층
서울,영등포신촌,당산역,39008,2023,4분기,5층
서울,영등포신촌,동교/연남,46280,2023,4분기,5층
서울,영등포신촌,망원역,57190,2023,4분기,5층
서울,영등포신촌,신촌/이대,49256,2023,4분기,5층
서울,영등포신촌,영등포역,40661,2023,4분기,5층
서울,영등포신촌,홍대/합정,64793,2023,4분기,5층
서울,기타,,47603,2023,4분기,5층
서울,,가락시장,50247,2023,4분기,5층
서울,,건대입구,38347,2023,4분기,5층
서울,,경희대,35371,2023,4분기,5층
서울,,구로디지털단지역,71074,2023,4분기,5층
서울,,구의역,46942,2023,4분기,5층
서울,,군자,47272,2023,4분기,5층
서울,,노량진,49256,2023,4분기,5층
서울,,독산/시흥,37685,2023,4분기,5층
서울,,뚝섬,61818,2023,4분기,5층
서울,,목동,45619,2023,4분기,5층
서울,,미아사거리,39669,2023,4분기,5층
서울,,불광역,51570,2023,4분기,5층
서울,,사당,57520,2023,4분기,5층
서울,,상계역,39999,2023,4분기,5층
서울,,상봉역,51239,2023,4분기,5층
서울,,서울대입구역,93223,2023,4분기,5층
서울,,성신여대,43966,2023,4분기,5층
서울,,수유,44628,2023,4분기,5층
서울,,숙명여대,32727,2023,4분기,5층
서울,,신림역,47272,2023,4분기,5층
서울,,연신내,38016,2023,4분기,5층
서울,,오류동역,30082,2023,4분기,5층
서울,,왕십리,40661,2023,4분기,5층
서울,,용산역,32727,2023,4분기,5층
서울,,이태원,81652,2023,4분기,5층
서울,,잠실/송파,48925,2023,4분기,5층
서울,,잠실새내역,52231,2023,4분기,5층
서울,,장안동,30082,2023,4분기,5층
서울,,천호,39669,2023,4분기,5층
서울,,청량리,38016,2023,4분기,5층
서울,,혜화동,54214,2023,4분기,5층
서울,,화곡,33388,2023,4분기,5층
서울,,,57520,2023,4분기,6-10층
서울,도심,,76694,2023,4분기,6-10층
서울,도심,광화문,78677,2023,4분기,6-10층
서울,도심,남대문,55867,2023,4분기,6-10층
서울,도심,동대문,65785,2023,4분기,6-10층
서울,도심,명동,118347,2023,4분기,6-10층
서울,도심,시청,47603,2023,4분기,6-10층
서울,도심,을지로,61137,2023,4분기,6-10층
서울,도심,종로,60826,2023,4분기,6-10층
서울,도심,충무로,61137,2023,4분기,6-10층
서울,강남,,69421,2023,4분기,6-10층
서울,강남,강남대로,73057,2023,4분기,6-10층
서울,강남,교대역,83636,2023,4분기,6-10층
서울,강남,남부터미널,67438,2023,4분기,6-10층
서울,강남,논현역,51900,2023,4분기,6-10층
서울,강남,도산대로,76363,2023,4분기,6-10층
서울,강남,방배역/내방역,103140,2023,4분기,6-10층
서울,강남,서래마을,51900,2023,4분기,6-10층
서울,강남,신사역,56198,2023,4분기,6-10층
서울,강남,압구정,71735,2023,4분기,6-10층
서울,강남,양재말죽거리,68099,2023,4분기,6-10층
서울,강남,양재역,47933,2023,4분기,6-10층
서울,강남,청담,108760,2023,4분기,6-10층
서울,강남,테헤란로,62809,2023,4분기,6-10층
서울,강남,학동/강남구청역,61137,2023,4분기,6-10층
서울,영등포신촌,,52892,2023,4분기,6-10층
서울,영등포신촌,공덕역,53223,2023,4분기,6-10층
서울,영등포신촌,당산역,43305,2023,4분기,6-10층
서울,영등포신촌,동교/연남,61137,2023,4분기,6-10층
서울,영등포신촌,망원역,45289,2023,4분기,6-10층
서울,영등포신촌,신촌/이대,52892,2023,4분기,6-10층
서울,영등포신촌,영등포역,53553,2023,4분기,6-10층
서울,영등포신촌,홍대/합정,69090,2023,4분기,6-10층
서울,기타,,48595,2023,4분기,6-10층
서울,,가락시장,72396,2023,4분기,6-10층
서울,,건대입구,21157,2023,4분기,6-10층
서울,,경희대,61137,2023,4분기,6-10층
서울,,구로디지털단지역,61137,2023,4분기,6-10층
서울,,구의역,61137,2023,4분기,6-10층
서울,,군자,69421,2023,4분기,6-10층
서울,,노량진,62148,2023,4분기,6-10층
서울,,독산/시흥,61137,2023,4분기,6-10층
서울,,뚝섬,64793,2023,4분기,6-10층
서울,,목동,40991,2023,4분기,6-10층
서울,,미아사거리,64462,2023,4분기,6-10층
서울,,불광역,49586,2023,4분기,6-10층
서울,,사당,43966,2023,4분기,6-10층
서울,,상계역,61137,2023,4분기,6-10층
서울,,상봉역,92892,2023,4분기,6-10층
서울,,서울대입구역,69752,2023,4분기,6-10층
서울,,성신여대,35702,2023,4분기,6-10층
서울,,수유,41983,2023,4분기,6-10층
서울,,숙명여대,61137,2023,4분기,6-10층
서울,,신림역,49586,2023,4분기,6-10층
서울,,연신내,61137,2023,4분기,6-10층
서울,,오류동역,61137,2023,4분기,6-10층
서울,,왕십리,61137,2023,4분기,6-10층
서울,,용산역,39999,2023,4분기,6-10층
서울,,이태원,99504,2023,4분기,6-10층
서울,,잠실/송파,57190,2023,4분기,6-10층
서울,,잠실새내역,78016,2023,4분기,6-10층
서울,,장안동,61137,2023,4분기,6-10층
서울,,천호,39999,2023,4분기,6-10층
서울,,청량리,36033,2023,4분기,6-10층
서울,,혜화동,47272,2023,4분기,6-10층
서울,,화곡,29752,2023,4분기,6-10층
서울,,,51239,2024,1분기,지하1층
서울,도심,,57851,2024,1분기,지하1층
서울,도심,광화문,92892,2024,1분기,지하1층
서울,도심,남대문,64793,2024,1분기,지하1층
서울,도심,동대문,45619,2024,1분기,지하1층
서울,도심,명동,95537,2024,1분기,지하1층
서울,도심,시청,67438,2024,1분기,지하1층
서울,도심,을지로,31404,2024,1분기,지하1층
서울,도심,종로,54545,2024,1분기,지하1층
